(2861,37532)
(2861,811)
(2880,29599)
(2880,38107)
(2885,31675)
(2886,32582)
(2887,48852)
(2887,5197)
(2889,8976)
(2889,18637)
(2890,6897)
(2890,42336)
(2898,26632)
(2902,25532)
(2902,1252)
(2903,27)
(2903,47454)
(2906,24483)
(2906,24033)
(2910,44299)
(2910,286)
(2917,17253)
(2929,41308)
(2929,45489)
(2929,12826)
(2933,26082)
(2933,25677)
(2935,47359)
(2935,36165)
(2940,42547)
(2940,26092)
(2945,9577)
(2945,16267)
(2949,23934)
(2949,30515)
(2958,10519)
(2965,46601)
(2968,41130)
(2969,27264)
(2969,17645)
(2971,19843)
(2971,27133)
(2982,24483)
(2982,8404)
(2991,7120)
(2994,21028)
(3000,21710)
(3000,21356)
(3001,43043)
(3005,27298)
(3005,44059)
(3006,47550)
(3006,18701)
(3007,8795)
(3007,36670)
(3007,21446)
(3011,12989)
(3019,50263)
(3019,51097)
(3023,46926)
(3023,29201)
(3026,5642)
(3026,53590)
(3034,11741)
(3034,16989)
(3053,5752)
(3054,21234)
(3054,33865)
(3069,6704)
(3069,29451)
(3070,43420)
(3070,19122)
(3072,18)
(3081,35409)
(3082,17204)
(3082,32091)
(3092,1788)
(3092,46864)
(3104,27284)
(3104,42446)
(3106,30808)
(3106,53189)
(3111,3840)
(3111,21008)
(3118,39998)
(3118,3034)
(3118,11741)
(3121,11991)
(3127,7627)
(3127,7627)
(3132,25731)
(3132,48453)
(3136,4817)
(3136,31340)
(3140,4088)
(3140,49622)
(3149,10255)
(3149,18578)
(3157,3396)
(3157,35951)
(3159,10543)
(3163,20555)
(3163,42914)
(3170,7797)
(3170,30077)
(3177,48879)
(3177,6770)
(3185,6379)
(3185,49662)
(3188,47984)
(3188,52987)
(3191,42429)
(3197,13010)
(3197,21893)
(3198,28573)
(3198,28573)
(3203,13635)
(3203,50415)
(3204,10751)
(3209,23203)
(3209,6901)
(3210,5449)
(3210,37432)
(3213,16547)
(3213,15203)
(3232,21673)
(3236,13003)
(3236,31642)
(3238,26047)
(3238,5512)
(3242,22288)
(3242,36723)
(3245,645)
(3245,31226)
(3249,15083)
(3249,16912)
(3250,42384)
(3250,16529)
(3265,11327)
(3284,21560)
(3284,8526)
(3289,40708)
(3289,31459)
(3295,3238)
(3296,32092)
(3296,32683)
(3298,27307)
(3298,19050)
(3306,14401)
(3309,51962)
(3309,16466)
(3314,45635)
(3325,37121)
(3329,32860)
(3331,36094)
(3331,51792)
(3332,27520)
(3332,27520)
(3337,4889)
(3337,34558)
(3340,33301)
(3344,488)
(3352,49008)
(3352,145)
(3357,48272)
(3357,31218)
(3357,53490)
(3361,50126)
(3361,26767)
(3364,43548)
(3364,5545)
(3367,8083)
(3367,29936)
(3368,50601)
(3368,30618)
(3372,34474)
(3372,27887)
(3385,7694)
(3391,42816)
(3391,30223)
(3395,20777)
(3395,32744)
(3396,27759)
(3396,32500)
(3399,35796)
(3399,10288)
(3416,35487)
(3425,38097)
(3428,19682)
(3428,53481)
(3428,27399)
(3428,12371)
(3432,5274)
(3432,1922)
(3435,16078)
(3442,6132)
(3442,44825)
(3447,1483)
(3447,16961)
(3449,14242)
(3449,15931)
(3452,31896)
(3452,30874)
(3455,39546)
(3455,40438)
(3467,4143)
(3467,44296)
(3469,51207)
(3469,1754)
(3478,8504)
(3480,22137)
(3480,34160)
(3486,52998)
(3489,40900)
(3489,19655)
(3489,17350)
(3496,35328)
(3496,30189)
(3501,2103)
(3506,20312)
(3506,51042)
(3507,13984)
(3515,50703)
(3519,7668)
(3519,19217)
(3521,33955)
(3521,39836)
(3524,17736)
(3524,35857)
(3530,15945)
(3530,44694)
(3537,16390)
(3537,1977)
(3539,11582)
(3545,43964)
(3547,9172)
(3547,39323)
(3558,38682)
(3564,9196)
(3564,6436)
(3574,13590)
(3574,21849)
(3578,5929)
(3578,27035)
(3583,20751)
(3583,4016)
(3586,4045)
(3586,32264)
(3586,4045)
(3590,25135)
(3590,3590)
(3609,44019)
(3609,46864)
(3623,6967)
(3623,44552)
(3624,12237)
(3625,4161)
(3625,16848)
(3626,32686)
(3627,52612)
(3627,52612)
(3639,14679)
(3641,23078)
(3641,3840)
(3645,30810)
(3645,30810)
(3658,30581)
(3658,16421)
(3661,51310)
(3661,46444)
(3663,36736)
(3663,42236)
(3664,32731)
(3664,15674)
(3666,5530)
(3667,28533)
(3667,45120)
(3671,32602)
(3674,1453)
(3674,1193)
(3677,39599)
(3682,5672)
(3682,18520)
(3686,45894)
(3688,8325)
(3688,32558)
(3691,44465)
(3691,28527)
(3694,43859)
(3694,36420)
(3707,39383)
(3707,29921)
(3708,45662)
(3708,20572)
(3714,30984)
(3714,42595)
(3717,6970)
(3717,39748)
(3719,20571)
(3719,51267)
(3722,42137)
(3723,25173)
(3723,23850)
(3725,6164)
(3725,34273)
(3728,27666)
(3728,10215)
(3730,43026)
(3733,30128)
(3733,30128)
(3740,38943)
(3753,10835)
(3753,52532)
(3756,5808)
(3761,43561)
(3761,43238)
(3762,19624)
(3762,19508)
(3762,49194)
(3764,30427)
(3767,39722)
(3776,31245)
(3778,44997)
(3778,49479)
(3780,48730)
(3780,17851)
(3782,21484)
(3782,36512)
(3785,27216)
(3785,27216)
(3792,47887)
(3792,22980)
(3800,48329)
(3802,1105)
(3805,11083)
(3810,46665)
(3811,41722)
(3811,15447)
(3811,31727)
(3821,44644)
(3821,21965)
(3840,3111)
(3840,41136)
(3843,21184)
(3843,14998)
(3844,1814)
(3844,41758)
(3848,23948)
(3848,13018)
(3853,39695)
(3853,6179)
(3859,33274)
(3865,33592)
(3865,2596)
(3867,3011)
(3867,21199)
(3874,7156)
(3874,6241)
(3880,3880)
(3883,38387)
(3883,20982)
(3889,39923)
(3889,23463)
(3891,51257)
(3891,3329)
(3901,30432)
(3901,11249)
(3901,36727)
(3902,28631)
(3902,24404)
(3914,16786)
(3914,10763)
(3925,38036)
(3925,51049)
(3929,13420)
(3929,30839)
(3933,50417)
(3933,43576)
(3935,1521)
(3937,34763)
(3942,52910)
(3942,52910)
(3946,21092)
(3946,16809)
(3951,19966)
(3951,42721)
(3951,42721)
(3953,7656)
(3957,8230)
(3957,14632)
(3959,12812)
(3962,13324)
(3962,50866)
(3966,7731)
(3966,37044)
(3977,9299)
(3977,20259)
(3978,34600)
(3978,53091)
(3979,1183)
(3979,51478)
(3980,11234)
(3980,48469)
(3982,15768)
(3982,16968)
(3985,34976)
(3985,20249)
(3993,30092)
(3998,24046)
(3998,46138)
(3999,37433)
(3999,46885)
(4004,24036)
(4004,27707)
(4006,8211)
(4006,40292)
(4008,4667)
(4008,1665)
(4012,35511)
(4014,27473)
(4014,22958)
(4015,14064)
(4016,23760)
(4019,15691)
(4019,44674)
(4019,172)
(4027,28672)
(4034,37442)
(4034,48730)
(4039,21777)
(4042,23751)
(4042,46702)
(4045,39663)
(4050,50419)
(4057,49543)
(4057,8766)
(4066,46419)
(4066,3626)
(4076,50413)
(4077,31467)
(4078,1518)
(4078,31350)
(4080,21178)
(4080,45672)
(4082,22534)
(4082,22364)
(4083,10446)
(4084,47220)
(4088,48904)
(4098,40130)
(4098,20162)
(4101,13609)
(4115,42287)
(4120,10192)
(4120,10192)
(4134,5175)
(4134,10610)
(4137,35046)
(4137,48129)
(4143,29875)
(4148,879)
(4148,51104)
(4150,38413)
(4151,24871)
(4157,12537)
(4157,2629)
(4160,7307)
(4160,32449)
(4161,31030)
(4161,3625)
(4180,39193)
(4182,29016)
(4182,48592)
(4186,1719)
(4196,10913)
(4196,18417)
(4201,504)
(4201,47991)
(4203,4151)
(4203,35336)
(4207,42400)
(4208,12200)
(4210,22973)
(4210,33208)
(4214,44805)
(4214,42449)
(4215,37130)
(4215,44972)
(4220,31515)
(4220,23365)
(4223,13573)
(4223,47591)
(4225,45078)
(4225,43526)
(4234,18744)
(4237,8013)
(4237,14737)
(4237,31541)
(4239,17206)
(4239,17206)
(4241,26527)
(4244,4992)
(4244,18852)
(4247,24364)
(4247,41720)
(4254,34088)
(4254,30149)
(4257,36643)
(4258,6998)
(4258,52838)
(4261,35115)
(4262,21891)
(4262,1173)
(4266,34481)
(4266,38311)
(4276,6603)
(4276,15506)
(4278,20397)
(4284,25298)
(4292,6115)
(4292,29009)
(4296,7684)
(4300,20896)
(4300,25109)
(4305,33650)
(4306,50409)
(4318,26818)
(4318,8109)
(4321,6111)
(4321,44069)
(4327,29544)
(4327,32672)
(4336,8779)
(4336,11336)
(4348,12416)
(4348,7802)
(4350,9888)
(4350,40715)
(4352,757)
(4356,11276)
(4356,26502)
(4360,5761)
(4360,51808)
(4369,28193)
(4371,29561)
(4371,6757)
(4372,10936)
(4383,34279)
(4383,34279)
(4385,39387)
(4394,4185)
(4394,28745)
(4398,18784)
(4398,9417)
(4403,5813)
(4407,9641)
(4409,30675)
(4409,17113)
(4417,49326)
(4417,12841)
(4428,307)
(4436,17192)
(4436,466)
(4444,42180)
(4444,586)
(4454,13867)
(4455,32900)
(4455,52418)
(4468,7706)
(4468,40551)
(4475,38957)
(4475,43434)
(4496,18099)
(4502,23152)
(4503,30783)
(4503,36111)
(4509,43393)
(4509,22694)
(4517,11763)
(4517,8521)
(4520,50881)
(4522,39700)
(4522,24340)
(4523,13186)
(4523,32492)
(4527,51148)
(4527,31872)
(4528,37113)
(4528,4776)
(4530,50580)
(4530,39911)
(4532,35648)
(4533,40370)
(4533,6780)
(4535,31112)
(4539,30228)
(4539,37437)
(4545,39755)
(4550,27818)
(4550,39591)
(4552,15953)
(4552,7853)
(4554,39277)
(4556,5648)
(4556,14769)
(4558,48739)
(4572,24163)
(4572,15385)
(4576,32742)
(4576,48718)
(4577,25298)
(4577,11860)
(4578,24172)
(4578,29905)
(4593,5755)
(4594,4356)
(4594,27194)
(4610,42999)
(4610,43371)
(4625,17155)
(4625,17155)
(4626,34391)
(4633,5380)
(4633,50559)
(4634,9194)
(4634,22590)
(4635,7921)
(4644,35978)
(4644,47053)
(4647,34028)
(4647,31003)
(4651,33894)
(4652,323)
(4652,3722)
(4667,52316)
(4667,4008)
(4671,6355)
(4671,11665)
(4674,12288)
(4680,44343)
(4680,40202)
(4683,52993)
(4689,16145)
(4689,2880)
(4693,23545)
(4697,47865)
(4708,27795)
(4708,36989)
(4712,37821)
(4716,38682)
(4716,24380)
(4721,35418)
(4721,34950)
(4722,21342)
(4722,19374)
(4728,43062)
(4729,28290)
(4730,1918)
(4740,50334)
(4740,39955)
(4741,5305)
(4743,47704)
(4744,36769)
(4745,20830)
(4745,38006)
(4749,21743)
(4749,2885)
(4751,18793)
(4757,42920)
(4758,29127)
(4759,44961)
(4760,4854)
(4760,126)
(4765,4821)
(4765,18383)
(4771,6646)
(4771,33620)
(4776,14425)
(4776,52653)
(4783,51031)
(4783,7294)
(4787,22941)
(4788,17863)
(4788,3671)
(4789,38579)
(4797,23315)
(4797,38214)
(4797,17549)
(4800,46856)
(4800,21484)
(4803,27183)
(4807,12696)
(4807,51852)
(4809,89)
(4809,41248)
(4817,1002)
(4820,6681)
(4820,22159)
(4821,7535)
(4821,51906)
(4822,46292)
(4822,12308)
(4826,48147)
(4826,7157)
(4827,7163)
(4828,29676)
(4828,12222)
(4829,45919)
(4829,45919)
(4831,11270)
(4831,16802)
(4836,3325)
(4836,47296)
(4843,13451)
(4850,10542)
(4852,50616)
(4852,23969)
(4854,126)
(4854,50463)
(4865,30725)
(4870,27024)
(4870,46085)
(4879,33679)
(4879,31245)
(4880,4880)
(4889,35255)
(4895,29799)
(4895,45703)
(4898,32539)
(4898,35906)
(4900,2776)
(4900,52967)
(4901,45499)
(4901,36423)
(4902,19653)
(4908,13066)
(4908,12670)
(4912,8435)
(4913,52828)
(4913,16212)
(4918,14823)
(4918,14823)
(4941,46214)
(4941,41007)
(4950,18025)
(4953,3314)
(4953,19885)
(4961,7773)
(4961,35683)
(4966,53466)
(4966,10127)
(4970,30906)
(4973,16356)
(4981,3467)
(4992,5683)
(5019,44021)
(5019,50040)
(5028,12828)
(5028,5522)
(5029,29685)
(5029,39511)
(5034,19290)
(5034,50055)
(5036,39502)
(5036,45491)
(5043,46696)
(5043,38310)
(5044,39753)
(5045,39018)
(5054,50017)
(5054,11615)
(5074,44021)
(5074,50040)
(5075,51567)
(5079,50071)
(5079,28668)
(5095,37461)
(5095,28220)
(5097,29432)
(5097,41620)
(5103,17075)
(5103,29957)
(5109,52200)
(5109,51548)
(5112,48851)
(5112,37097)
(5121,41614)
(5121,23239)
(5121,35697)
(5121,18656)
(5130,6898)
(5130,12585)
(5133,35887)
(5143,8448)
(5143,4296)
(5149,4683)
(5154,25220)
(5166,11344)
(5166,51245)
(5169,5736)
(5170,34347)
(5173,17355)
(5173,12361)
(5175,4134)
(5175,37080)
(5177,48871)
(5177,29798)
(5178,36051)
(5181,41207)
(5183,2596)
(5183,1964)
(5188,28831)
(5188,52335)
(5194,15719)
(5194,12108)
(5194,26382)
(5197,43480)
(5197,4757)
(5199,14685)
(5199,3645)
(5200,27194)
(5200,19469)
(5201,30259)
(5201,16009)
(5213,24038)
(5213,24038)
(5219,2847)
(5225,10709)
(5236,6322)
(5240,21429)
(5240,34774)
(5248,7745)
(5248,44507)
(5250,43552)
(5267,6506)
(5267,19929)
(5274,3432)
(5274,23201)
(5285,23939)
(5289,36215)
(5289,12244)
(5291,9547)
(5298,37923)
(5298,23602)
(5300,27831)
(5300,36738)
(5301,15541)
(5301,23184)
(5303,46908)
(5303,36267)
(5304,13325)
(5304,8854)
(5305,12707)
(5315,31236)
(5315,7528)
(5316,11722)
(5316,43222)
(5317,48617)
(5317,50716)
(5322,21083)
(5324,14228)
(5325,36050)
(5325,27990)
(5331,5331)
(5344,42818)
(5344,42818)
(5353,25196)
