(5166,51245)
(5173,17355)
(5178,36051)
(5197,43480)
(5197,4757)
(5200,27194)
(5200,19469)
(5201,30259)
(5201,16009)
(5236,6322)
(5240,34774)
(5250,43552)
(5267,6506)
(5267,19929)
(5298,37923)
(5298,23602)
(5300,27831)
(5300,36738)
(5303,46908)
(5303,36267)
(5305,12707)
(5315,31236)
(5315,7528)
(5316,43222)
(5324,14228)
(5355,52022)
(5369,41389)
(5369,17168)
(5372,19238)
(5372,7697)
(5375,34774)
(5380,53458)
(5380,30860)
(5385,28041)
(5403,3929)
(5411,42652)
(5411,5029)
(5420,16309)
(5420,2744)
(5426,11387)
(5426,51157)
(5436,39383)
(5446,38952)
(5448,39084)
(5449,21798)
(5461,35762)
(5464,14539)
(5464,48198)
(5469,45855)
(5474,36063)
(5474,50368)
(5475,213)
(5476,12772)
(5476,50367)
(5479,47893)
(5479,27745)
(5479,10287)
(5480,48960)
(5480,49213)
(5488,50696)
(5488,28058)
(5491,9301)
(5512,31721)
(5512,24413)
(5515,14989)
(5515,52934)
(5526,44106)
(5529,52316)
(5529,24154)
(5530,21434)
(5530,44325)
(5531,46859)
(5545,36670)
(5545,3007)
(5550,4352)
(5550,25807)
(5602,19773)
(5604,50833)
(5617,46718)
(5617,22764)
(5626,23909)
(5626,2013)
(5642,3026)
(5642,47106)
(5643,10670)
(5643,12854)
(5644,53260)
(5644,46997)
(5664,30535)
(5664,40080)
(5665,27215)
(5665,31271)
(5682,891)
(5682,10474)
(5683,23887)
(5685,51141)
(5700,21756)
(5703,39734)
(5703,47387)
(5714,13269)
(5716,6534)
(5750,45157)
(5752,25971)
(5760,30855)
(5760,32885)
(5764,32708)
(5764,53335)
(5773,30891)
(5785,12533)
(5785,9535)
(5787,15613)
(5787,14315)
(5791,48238)
(5791,800)
(5792,40500)
(5792,14603)
(5795,51245)
(5795,29578)
(5798,45247)
(5798,22221)
(5808,22977)
(5810,8536)
(5810,12212)
(5813,19929)
(5831,40422)
(5831,16994)
(5835,23983)
(5841,43529)
(5848,2849)
(5855,41313)
(5855,17862)
(5861,19598)
(5861,37197)
(5863,39038)
(5863,17953)
(5893,8097)
(5893,20523)
(5913,20650)
(5925,36262)
(5926,16848)
(5926,28738)
(5932,5029)
(5932,12834)
(5954,45300)
(5956,11835)
(5956,1194)
(5957,370)
(5957,49213)
(5957,29362)
(5961,19584)
(5961,28615)
(5964,27310)
(5973,47326)
(5974,29930)
(5995,16056)
(5995,17785)
(5998,11732)
(6002,50127)
(6008,44221)
(6012,23243)
(6012,36035)
(6022,22048)
(6022,31488)
(6031,39784)
(6038,10632)
(6060,18883)
(6060,8084)
(6062,1058)
(6076,14840)
(6076,10645)
(6087,2994)
(6095,20306)
(6095,11903)
(6103,38453)
(6107,35342)
(6107,51001)
(6111,36859)
(6115,4292)
(6115,15910)
(6118,39164)
(6147,46528)
(6147,46528)
(6159,35963)
(6159,35963)
(6164,14998)
(6166,26107)
(6168,41341)
(6170,29036)
(6174,18097)
(6178,44260)
(6178,24920)
(6179,2935)
(6212,41778)
(6212,49036)
(6238,6366)
(6249,31415)
(6249,18788)
(6250,2491)
(6255,9469)
(6256,48306)
(6271,15506)
(6271,43902)
(6276,17599)
(6276,43391)
(6277,33831)
(6277,24621)
(6283,17844)
(6286,3764)
(6297,13167)
(6297,27721)
(6317,30253)
(6317,310)
(6322,48786)
(6322,26892)
(6325,33848)
(6325,1826)
(6328,12245)
(6328,20762)
(6335,4744)
(6353,30348)
(6353,51704)
(6366,47079)
(6369,52558)
(6379,37788)
(6386,27244)
(6388,19725)
(6388,33061)
(6389,49656)
(6389,14745)
(6420,37859)
(6431,47212)
(6431,31979)
(6434,22956)
(6434,18615)
(6436,33447)
(6445,4831)
(6445,11270)
(6446,46435)
(6459,36995)
(6465,41913)
(6471,8729)
(6471,11364)
(6474,16298)
(6479,30708)
(6497,26516)
(6500,12681)
(6500,35735)
(6506,34214)
(6506,35746)
(6514,6923)
(6514,31624)
(6534,8167)
(6548,22478)
(6551,19433)
(6551,12655)
(6556,27967)
(6556,45829)
(6557,24588)
(6581,15892)
(6581,12090)
(6603,10024)
(6603,39657)
(6607,34535)
(6607,53236)
(6624,52907)
(6631,41268)
(6645,9994)
(6659,20979)
(6686,13997)
(6686,47608)
(6704,46930)
(6725,26345)
(6727,44141)
(6748,45170)
(6748,15527)
(6752,53061)
(6756,33722)
(6766,17709)
(6766,49081)
(6777,50602)
(6777,34522)
(6794,42914)
(6796,8455)
(6822,22811)
(6822,36686)
(6829,40768)
(6833,47833)
(6840,30166)
(6840,8447)
(6845,7332)
(6861,43086)
(6861,52986)
(6878,7478)
(6878,16456)
(6879,14987)
(6885,13196)
(6893,17582)
(6895,32950)
(6895,35225)
(6897,41869)
(6898,30919)
(6900,8313)
(6917,32563)
(6920,39512)
(6922,6631)
(6923,12125)
(6923,37193)
(6926,16343)
(6926,23321)
(6941,45759)
(6941,12137)
(6960,3545)
(6960,19663)
(6967,35417)
(6967,43389)
(6972,22066)
(6972,13703)
(6978,23193)
(6982,20909)
(6982,10330)
(6995,4757)
(6998,48144)
(7002,51898)
(7002,41415)
(7008,19698)
(7008,39517)
(7023,31021)
(7024,50616)
(7024,9775)
(7041,18776)
(7041,8834)
(7063,30176)
(7069,34556)
(7069,32200)
(7096,53238)
(7096,28178)
(7101,17551)
(7125,1890)
(7125,40354)
(7163,1128)
(7168,44366)
(7176,34906)
(7177,32885)
(7177,26957)
(7190,8684)
(7190,27839)
(7194,30297)
(7196,15027)
(7203,35335)
(7205,33615)
(7205,32941)
(7215,52265)
(7215,9892)
(7223,43392)
(7223,10728)
(7227,34600)
(7227,3574)
(7232,12490)
(7232,53314)
(7240,26707)
(7240,9536)
(7241,50512)
(7241,23920)
(7245,7541)
(7245,27903)
(7261,52603)
(7261,21981)
(7275,45247)
(7279,2221)
(7279,45864)
(7282,32437)
(7291,43830)
(7292,35052)
(7292,16615)
(7293,22749)
(7293,10654)
(7303,4385)
(7303,15845)
(7307,38489)
(7307,52349)
(7310,23185)
(7310,12871)
(7312,7196)
(7332,14549)
(7338,46549)
(7338,52618)
(7350,1563)
(7358,34224)
(7358,39000)
(7370,44641)
(7377,34118)
(7377,33886)
(7382,7385)
(7382,29114)
(7385,35281)
(7395,43883)
(7398,45605)
(7398,25574)
(7402,37249)
(7402,10365)
(7475,25754)
(7475,110)
(7478,53102)
(7498,19776)
(7498,38525)
(7521,35157)
(7521,7402)
(7528,25005)
(7528,28443)
(7541,41912)
(7541,23269)
(7542,19481)
(7542,35157)
(7543,11374)
(7543,18567)
(7547,14181)
(7547,10180)
(7555,29372)
(7571,45959)
(7571,13473)
(7580,345)
(7580,46489)
(7585,53364)
(7597,16781)
(7597,3106)
(7602,33935)
(7602,23054)
(7607,44423)
(7614,7101)
(7614,2132)
(7616,51704)
(7616,4077)
(7617,30441)
(7617,35528)
(7619,43981)
(7628,33467)
(7628,37951)
(7637,46413)
(7637,28664)
(7643,35925)
(7665,32959)
(7680,4760)
(7680,39320)
(7684,28627)
(7687,32824)
(7696,16477)
(7696,28063)
(7697,22768)
(7708,32465)
(7708,48655)
(7721,384)
(7721,39332)
(7731,22343)
(7731,6624)
(7736,31698)
(7736,5476)
(7761,40828)
(7761,18579)
(7763,48528)
(7763,36020)
(7779,27927)
(7786,11865)
(7786,27817)
(7786,51040)
(7787,2769)
(7796,44512)
(7798,20858)
(7798,30881)
(7799,13018)
(7806,46395)
(7806,14917)
(7809,16311)
(7809,40996)
(7814,3250)
(7820,51346)
(7830,50652)
(7830,16440)
(7839,856)
(7848,37908)
(7850,31371)
(7850,23272)
(7853,7995)
(7853,15953)
(7859,35162)
(7860,41472)
(7860,3728)
(7884,44096)
(7884,12713)
(7884,31131)
(7914,35577)
(7921,11875)
(7921,29434)
(7927,25484)
(7927,44719)
(7931,8232)
(7932,27640)
(7932,14252)
(7944,49401)
(7944,47410)
(7950,15343)
(7953,22503)
(7953,21814)
(7960,35414)
(7963,46402)
(7974,44531)
(7979,23290)
(7979,47974)
(7979,10477)
(7980,13164)
(7981,51191)
(7981,3435)
(7988,4244)
(7989,3)
(7989,25661)
(7995,7853)
(7995,41447)
(8000,22780)
(8004,8130)
(8006,213)
(8010,29050)
(8010,29996)
(8012,23840)
(8012,51109)
(8013,49402)
(8013,34120)
(8025,42368)
(8025,36047)
(8032,53)
(8032,18809)
(8038,49936)
(8038,44512)
(8039,13083)
(8039,25423)
(8050,23178)
(8056,14730)
(8068,36954)
(8080,35926)
(8084,35919)
(8084,4879)
(8085,51438)
(8085,10365)
(8096,4981)
(8097,31909)
(8097,51886)
(8108,2536)
(8108,9312)
(8113,15442)
(8113,49622)
(8118,12415)
(8119,41756)
(8122,17000)
(8122,46559)
(8125,7960)
(8130,52441)
(8162,45101)
(8162,8658)
(8164,42203)
(8164,22379)
(8167,6297)
(8169,9057)
(8169,4758)
(8172,30153)
(8177,22818)
(8177,22818)
(8189,24669)
(8194,2511)
(8194,4712)
(8206,6704)
(8213,1128)
(8232,51945)
(8235,7002)
(8235,2910)
(8235,41225)
(8237,45244)
(8255,14930)
(8255,33158)
(8257,11379)
(8257,15409)
(8267,50333)
(8297,30850)
(8297,53189)
(8313,33605)
(8325,3688)
(8325,12124)
(8325,27428)
(8329,42993)
(8329,28617)
(8329,8510)
(8367,38812)
(8385,16079)
(8385,43045)
(8385,50613)
(8399,43656)
(8399,14400)
(8407,23438)
(8409,13892)
(8409,13892)
(8423,47216)
(8423,49113)
(8430,2968)
(8430,37015)
(8433,8726)
(8435,21141)
(8435,31183)
(8447,6840)
(8448,8433)
(8455,43675)
(8455,38925)
(8504,6159)
(8504,20293)
(8504,42282)
(8506,44536)
(8506,5491)
(8510,809)
(8526,16311)
(8533,29965)
(8533,37558)
(8536,46270)
(8536,5810)
(8537,1274)
(8542,36829)
(8542,19539)
(8547,25002)
(8547,50010)
(8565,7395)
(8565,32144)
(8591,40729)
(8602,42490)
(8602,26139)
(8612,47870)
(8612,41341)
(8632,25685)
(8633,35843)
(8645,19323)
(8658,41839)
(8658,45101)
(8661,9472)
(8661,52440)
(8667,53003)
(8684,23996)
(8684,24482)
(8686,48505)
(8726,4744)
(8726,25617)
(8727,47022)
(8727,27302)
(8729,2549)
(8729,15339)
(8740,29611)
(8740,29003)
(8750,40570)
(8779,41425)
(8779,41174)
(8783,25105)
(8783,18534)
(8794,5855)
(8795,37834)
(8804,23952)
(8806,3977)
(8813,34169)
(8813,22202)
(8815,10601)
(8815,42987)
(8821,14493)
(8828,37609)
(8834,14830)
(8834,8237)
(8837,10877)
(8837,35850)
(8838,51450)
(8844,28533)
(8846,12159)
(8846,14607)
(8860,31014)
(8860,12908)
(8861,6008)
(8865,10021)
(8868,40141)
(8868,50912)
(8875,44578)
(8877,30428)
(8880,17453)
(8880,24895)
(8883,26707)
(8883,7240)
(8889,44010)
(8889,19581)
(8894,53596)
(8894,22787)
(8899,12075)
(8919,39137)
(8919,30508)
(8922,2933)
(8922,48587)
(8924,35146)
(8931,4633)
(8941,34710)
(8942,26345)
(8942,6725)
(8976,32613)
(8976,19732)
(8990,24692)
(8993,42927)
(8993,18367)
(8999,49089)
(9001,3627)
(9001,18825)
(9002,43155)
(9002,17599)
(9003,12338)
(9003,19519)
(9006,10615)
(9011,5813)
(9012,22269)
(9024,9637)
(9042,53140)
(9049,4327)
(9049,29544)
(9054,9319)
(9057,44404)
(9057,4758)
(9057,1477)
(9068,14135)
(9071,53596)
(9071,5913)
(9094,38726)
(9094,41735)
(9100,607)
(9100,33268)
(9100,42747)
(9148,18450)
(9148,43593)
(9155,18874)
(9155,25898)
(9155,14608)
(9156,40500)
(9156,14603)
(9173,12988)
(9173,11913)
(9194,42217)
(9194,4634)
(9194,37620)
(9201,52911)
(9201,34180)
(9215,38855)
(9215,10209)
(9232,11731)
(9232,4730)
(9262,2741)
(9262,3674)
(9284,35819)
(9284,15105)
(9285,44422)
(9285,26315)
(9299,48496)
(9301,49955)
(9301,21154)
(9306,22871)
(9312,49726)
(9317,30663)
(9319,11118)
(9321,22331)
(9342,26541)
(9342,30820)
(9349,23242)
(9373,346)
(9373,23076)
(9407,43045)
(9413,8257)
(9427,38800)
(9427,23315)
(9428,35226)
(9440,10442)
(9441,44645)
(9441,44645)
(9455,53273)
(9455,44729)
(9456,41976)
(9456,29741)
(9460,32264)
(9469,35419)
(9469,10533)
(9472,215)
(9491,2608)
(9498,24904)
(9498,23411)
(9514,12423)
(9514,45008)
(9517,3667)
(9524,13125)
(9529,45932)
(9529,53260)
(9533,42918)
(9533,40216)
(9535,19036)
(9536,43922)
(9542,6766)
(9549,45644)
(9551,33387)
(9551,36267)
(9555,44545)
(9555,44312)
(9593,25858)
(9637,11606)
(9641,36079)
(9641,43298)
(9654,35080)
(9655,34809)
(9655,45285)
(9658,33114)
(9658,49843)
(9658,10743)
(9663,34491)
(9665,3204)
(9675,45250)
(9685,25782)
(9685,35795)
(9688,35636)
(9689,25828)
(9689,25828)
(9709,50502)
(9712,5835)
(9712,37084)
(9736,17966)
(9742,11124)
(9765,26216)
(9765,23211)
(9767,25544)
(9775,19598)
(9775,30223)
(9798,19799)
(9830,49286)
(9847,13276)
(9850,4350)
(9863,49235)
(9885,8632)
(9885,40186)
(9887,46925)
(9887,36173)
(9887,36169)
(9888,44725)
(9888,2004)
(9890,5250)
(9890,2819)
(9892,4210)
(9921,37586)
(9921,35706)
(9924,2898)
(9935,30574)
(9935,23084)
(9951,26074)
(9951,20806)
(9976,4900)
(9976,13205)
(9986,42884)
(9994,32256)
(9994,21378)
(9995,17924)
(9995,32811)
(9996,40332)
(9996,28054)
(10002,30262)
(10002,34137)
(10016,15717)
(10021,4276)
(10021,558)
