(3452,-1874.19,77.2805)
(3467,5642.03,278.432)
(3478,378.952,676.621)
(3480,932.147,-663.389)
(3515,5222.94,358.826)
(3521,4349.17,-412.644)
(3537,-1227.15,-1635.68)
(3545,690.743,1021.77)
(3564,1219.25,-225.837)
(3574,6208.12,-522.616)
(3578,3484.52,554.418)
(3586,1931.68,1460.66)
(3590,1927.68,178.69)
(3609,5928.25,-1548.28)
(3623,2629.43,1080.93)
(3624,3235.33,732.775)
(3625,2288.06,1431.63)
(3627,938.374,498.376)
(3663,5586.21,-2042.76)
(3664,2169.41,1230.93)
(3666,-744.005,-1197.79)
(3667,542.075,-69.7192)
(3674,1668.04,1311.43)
(3688,1323.78,1130.85)
(3691,3426.14,321.465)
(3694,705.754,561.201)
(3707,5422.53,-2227.68)
(3714,2436.73,-979.183)
(3723,5273.98,258.973)
(3725,-1363.03,-478.917)
(3728,3035.07,471.022)
(3756,5002.66,-1485.23)
(3761,-1527.93,75.3902)
(3762,-177.134,-1469.77)
(3764,-1512.7,1359.47)
(3780,3010.49,628.585)
(3782,2779.65,35.4712)
(3810,1942.69,923.251)
(3843,-1157.87,-596.894)
(3844,2259.15,1486.9)
(3848,6561.84,243.962)
(3853,5289.21,-1013.1)
(3867,1101.5,551.972)
(3889,6409.61,-939.486)
(3891,-429.768,-586.331)
(3901,1918,922.028)
(3914,2106.59,854.978)
(3925,3044.29,1290.97)
(3929,4647.5,408.308)
(3935,2440.95,1439.31)
(3946,2438.62,1444.76)
(3966,4590.9,-858.425)
(3977,159.454,749.787)
(3978,6047.56,-512.72)
(3979,3696.9,-2259.93)
(3982,5463.12,-1211.91)
(3985,2604.96,278.877)
(4004,2426.94,1069.47)
(4008,1884.98,1021.88)
(4014,2364.45,-1989.17)
(4034,3089.88,649.934)
(4042,4360.95,-1780.23)
(4045,1934.68,1460.77)
(4076,2425.72,453.342)
(4077,5711.31,0.778364)
(4078,2899.41,872.213)
(4080,6767.21,-456.789)
(4083,-821.508,-187.586)
(4088,506.493,-364.831)
(4101,624.36,-190.81)
(4120,2901.74,335.475)
(4137,2187.54,1500.46)
(4143,5710.53,364.052)
(4148,3883.93,1335.67)
(4151,3234.66,-1935.9)
(4160,1760.1,1416.07)
(4161,2297.4,1430.86)
(4196,6242.48,1056.46)
(4203,3150.37,-1923.67)
(4208,601.009,744.116)
(4210,6248.71,150.892)
(4214,2479.76,884.444)
(4225,2491.54,520.392)
(4237,882.999,592.335)
(4239,2296.95,1136.63)
(4244,2294.28,914.467)
(4254,2918.98,760.129)
(4258,-784.035,-1350.24)
(4261,3185.62,488.368)
(4276,-8.56201,-983.408)
(4284,-980.406,1006.2)
(4292,3446.6,830.626)
(4296,3227.43,-881.442)
(4300,5031.79,-1610.77)
(4305,2637.99,794.377)
(4321,6006.64,-1152.65)
(4327,2932.21,161.121)
(4336,1925.67,908.796)
(4350,1633.79,1151.98)
(4352,5938.03,-984.186)
(4356,3254.9,-2201.99)
(4385,424.765,-339.701)
(4394,6094.04,-1343.35)
(4407,1320.77,1115.73)
(4409,2255.37,1494.57)
(4436,788.261,338.811)
(4444,3034.29,449.116)
(4454,-568.651,-52.7064)
(4455,2453.74,-1233.04)
(4502,597.784,456.344)
(4509,6253.05,-2174.75)
(4520,4090.53,1356.58)
(4522,3676.55,1167.1)
(4523,3132.92,332.584)
(4527,6078.69,-1353.24)
(4528,2837.36,1247.94)
(4530,6092.37,-1545.05)
(4532,1962.81,1450.2)
(4545,2989.7,1051.9)
(4550,4760.81,-330.583)
(4552,2826.13,936.928)
(4554,3167.39,1004.98)
(4576,6439.85,-1380.49)
(4577,-949.16,1253.61)
(4578,1859.51,1365.7)
(4610,2382.02,1271.4)
(4633,-1384.71,-394.297)
(4634,2212.45,1481.34)
(4635,2616.08,284.103)
(4651,565.537,666.058)
(4667,1903.32,1011.99)
(4674,2088.91,-1019.1)
(4680,-1654.91,-2200.99)
(4689,3468.28,674.508)
(4708,-260.196,1620.89)
(4712,1761.99,740.113)
(4721,5961.38,1099.61)
(4730,3634.85,327.691)
(4740,5018,37.0279)
(4741,2386.8,1027.55)
(4743,6008.75,-1616.33)
(4744,3576.7,-670.617)
(4749,920.916,794.377)
(4751,2735.4,681.18)
(4757,5139.43,-1778.67)
(4758,5637.25,-54.2631)
(4760,2285.17,1272.63)
(4771,5266.75,553.417)
(4776,3017.27,1259.95)
(4800,2434.5,35.2488)
(4809,2791.44,705.754)
(4817,6488.34,-713.983)
(4822,2426.16,1465.1)
(4826,2774.98,1142.08)
(4827,3988.34,213.272)
(4831,501.044,266.312)
(4836,4090.53,41.2533)
(4843,-796.044,943.489)
(4850,2168.08,890.671)
(4852,1329.34,1159.54)
(4854,2281.5,1273.4)
(4870,1793.02,145.665)
(4879,107.748,-15.4561)
(4895,2341.88,-570.652)
(4898,825.622,-697.859)
(4900,-955.164,1331.23)
(4902,5062.26,-462.349)
(4912,2479.76,192.145)
(4950,2471.53,305.008)
(4953,4926.82,-983.408)
(4966,2625.31,440.665)
(4973,4031.26,-2069.34)
(4981,5653.37,272.539)
(4992,2312.19,947.603)
(5029,1729.19,524.506)
(5054,1606.43,1052.68)
(5079,1634.12,1397.83)
(5095,5508.6,-1700.17)
(5097,2958.56,-1373.92)
(5112,1878.08,1447.42)
(5121,2233.79,1440.64)
(5130,3645.64,386.625)
(5143,3485.4,-849.196)
(5154,2086.46,1417.51)
(5166,1628.23,1405.39)
(5173,1735.64,-229.951)
(5178,854.867,697.859)
(5197,5175.46,-1851.62)
(5200,3412.91,-2206.44)
(5201,2456.85,352.154)
(5236,3297.37,-1402.72)
(5240,3884.82,-241.627)
(5250,1862.74,869.322)
(5267,371.391,-1238.16)
(5298,-1355.35,-127.763)
(5300,2463.19,1107.95)
(5303,2961.23,661.054)
(5305,2326.31,1071.92)
(5315,2283.5,-319.685)
(5316,-1507.14,1212.36)
(5324,2445.29,-356.157)
(5355,3767.17,672.729)
(5369,-629.141,-959.056)
(5372,1997.17,788.594)
(5375,3814.1,-182.582)
(5380,-1381.93,-386.514)
(5385,3562.24,1212.47)
(5403,4682.53,417.871)
(5411,1845.61,512.831)
(5420,3079.65,463.572)
(5426,1712.07,1293.64)
(5436,5510.26,-2237.46)
(5446,2979.69,-150.336)
(5448,2583.73,-1882.53)
(5449,-574.099,-1317.33)
(5461,3967.77,-43.4772)
(5464,541.964,-451.451)
(5469,1362.58,-1043.9)
(5474,4640.16,-2406.59)
(5475,2187.98,1503.91)
(5476,2912.42,173.019)
(5479,2739.62,1282.41)
(5480,2909.3,871.768)
(5488,1893.2,1449.76)
(5491,6144.74,869.767)
(5512,2027.64,895.786)
(5515,2900.85,1007.65)
(5526,-162.122,1554.17)
(5529,1904.88,1013.65)
(5530,-731.218,-1194.68)
(5531,3840.56,-2235.13)
(5545,2575.83,-764.354)
(5550,5843.85,-1002.98)
(5602,1495.68,1191.68)
(5604,850.641,622.803)
(5617,2561.26,-197.26)
(5626,326.357,313.57)
(5642,800.159,428.434)
(5643,-295.445,313.57)
(5644,3057.08,-133.99)
(5664,274.985,-199.484)
(5665,2305.85,1256.17)
(5682,1741.98,1036.67)
(5683,2321.53,955.498)
(5685,1439.31,-1846.28)
(5700,3019.83,-2217.56)
(5703,2288.95,1437.42)
(5714,-598.229,1223.14)
(5716,5224.94,-1645.68)
(5750,2612.86,-1060.13)
(5752,1419.51,1239.27)
(5760,-1696.06,-1171.33)
(5764,2833.69,946.714)
(5773,-1177.44,1100.38)
(5785,78.17,130.654)
(5787,2138.28,242.183)
(5791,4919.26,-1007.76)
(5792,2116.93,-2255.03)
(5795,1625.23,1425.74)
(5798,5363.15,-1948.47)
(5808,5056.48,-1601.87)
(5810,2821.13,1127.18)
(5813,275.986,-1180.45)
(5831,3227.66,688.408)
(5835,4698.43,1526.26)
(5841,6452.98,-1247.83)
(5848,-1950.25,-853.087)
(5855,176.911,863.317)
(5861,1412.73,1191.79)
(5863,345.594,-415.424)
(5893,3809.32,-1759.88)
(5913,181.581,793.821)
(5925,3910.17,-640.928)
(5926,2305.07,1427.41)
(5932,1729.53,526.842)
(5954,1015.99,422.874)
(5956,4380.64,-1092.16)
(5957,2900.74,889.003)
(5961,4856.88,-1354.35)
(5964,5994.07,-1171.77)
(5973,-120.202,378.396)
(5974,3168.39,-435.662)
(5995,1818.04,882.109)
(5998,2635.43,1123.62)
(6002,4339.72,-1467.44)
(6008,4095.2,-26.0196)
(6012,423.43,864.318)
(6022,2417.27,1179.22)
(6031,2007.51,-1884.42)
(6038,118.311,-1179.89)
(6060,54.4855,66.3834)
(6062,375.616,-195.592)
(6076,818.061,-85.1753)
(6087,4087.75,301.561)
(6095,480.584,-538.406)
(6103,3862.8,-761.129)
(6107,1302.31,1120.51)
(6111,6168.98,-1119.29)
(6115,3447.15,832.628)
(6118,4614.81,-1738.87)
(6147,3420.13,340.812)
(6159,384.846,690.854)
(6164,-1350.02,-470.911)
(6166,1177.89,1094.71)
(6168,5199.03,-184.028)
(6170,2589.51,-30.0226)
(6174,-129.209,-734.665)
(6178,2112.37,438.553)
(6179,5267.86,-976.959)
(6212,1970.93,1459.54)
(6238,-853.421,345.483)
(6249,-313.792,-688.408)
(6250,-1253.83,-404.305)
(6255,3310.16,487.701)
(6256,3501.64,742.004)
(6271,-173.686,-1028.89)
(6276,1389.94,1072.36)
(6277,4944.5,-1355.13)
(6283,2055.88,679.957)
(6286,-1523.04,1369.59)
(6297,5302.33,-1633.9)
(6317,1191.12,1071.03)
(6322,3370.21,-1287.19)
(6325,701.195,-1632.12)
(6328,2658.56,1188.67)
(6335,3652.75,-642.929)
(6353,5615.23,-28.0211)
(6366,-831.849,356.936)
(6369,4139.56,-1239.71)
(6379,1382.15,1059.47)
(6386,1793.02,844.748)
(6388,3286.03,-1632.79)
(6389,4472.93,721.321)
(6420,285.437,-602.454)
(6431,1675.04,664.501)
(6434,3295.48,1060.69)
(6436,1291.53,-231.841)
(6445,503.157,266.868)
(6446,2286.28,1481.12)
(6459,4353.95,-1940.57)
(6465,2363.34,874.993)
(6471,3089.11,1174.11)
(6474,2527.57,1181.33)
(6479,-1008.09,-1244.6)
(6497,6350.34,-390.072)
(6500,547.19,-497.153)
(6506,323.688,-1245.27)
(6514,2206.11,-1413.18)
(6534,5228.72,-1645.13)
(6548,1892.98,1521.7)
(6551,3455.38,-361.939)
(6556,2333.54,1439.86)
(6557,1427.52,697.748)
(6581,1633.45,1383.04)
(6603,57.4878,-902.68)
(6607,1100.16,540.185)
(6624,4477.71,-885)
(6631,2059.55,1362.36)
(6645,6159.75,-898.455)
(6659,1508.36,1246.61)
(6686,2572.83,126.429)
(6704,6367.36,-784.035)
(6725,345.149,-200.484)
(6727,6687.6,378.619)
(6748,5703.97,-96.7396)
(6752,599.229,310.234)
(6756,6127.29,-1135.3)
(6766,1971.26,704.976)
(6777,1624.45,-1145.42)
(6794,616.798,-1620.11)
(6796,3644.86,-2117.6)
(6822,4025.92,610.794)
(6829,-212.716,-716.095)
(6833,789.818,-2436.17)
(6840,2830.58,1082.04)
(6845,2552.26,216.941)
(6861,2793.11,576.657)
(6878,4801.95,-1098.61)
(6879,-1716.4,-220.833)
(6885,5920.02,-894.341)
(6893,2872.39,595.449)
(6895,2454.85,993.415)
(6897,-1784.01,-409.976)
(6898,3640.97,409.864)
(6900,1962.59,1384.27)
(6917,3917.4,114.976)
(6920,-718.319,1060.58)
(6922,2048.54,1362.36)
(6923,2308.74,-1391.94)
(6926,405.75,602.121)
(6941,753.123,1004.76)
(6960,741.003,1018.21)
(6967,2640.55,1077.7)
(6972,2617.08,294.555)
(6978,1274.41,1109.5)
(6982,2427.5,513.053)
(6995,5124.42,-1736.98)
(6998,-815.615,-1330.56)
(7002,-242.627,1488.01)
(7008,3118.91,-772.36)
(7023,1309.43,-1469.11)
(7024,1394.05,1209.02)
(7041,40.2526,747.675)
(7063,1473.67,-1163.65)
(7069,1355.91,1068.81)
(7096,1212.8,1078.81)
(7101,2992.37,448.672)
(7125,4120.55,-15.1225)
(7163,4024.03,165.124)
(7168,435.995,522.727)
(7176,704.197,565.204)
(7177,-1767.22,-1161.99)
(7190,1968.71,311.902)
(7194,5228.39,-844.414)
(7196,6510.35,942.043)
(7203,6300.97,-589.222)
(7205,5833.51,-603.455)
(7215,6229.81,140.884)
(7223,4574.78,-444.335)
(7227,6155.97,-525.507)
(7232,1457.65,682.737)
(7240,5432.87,-2362.45)
(7241,1387.05,719.765)
(7245,2300.85,1449.09)
(7261,-237.957,-692.856)
(7275,5281.87,-1952.03)
(7279,430.436,562.758)
(7282,5479.57,860.76)
(7291,1218.25,1050.57)
(7292,44.8116,5.67094)
(7293,2044.87,1358.91)
(7303,425.321,-348.93)
(7307,1757.32,1414.96)
(7310,4818.97,-661.387)
(7312,6384.92,996.751)
(7332,2546.25,228.172)
(7338,1169.99,1032.44)
(7350,393.519,-763.02)
(7358,1492.68,616.909)
(7370,-1693.61,1314.1)
(7377,2508.11,1462.66)
(7382,2234.68,-134.101)
(7385,2196.99,-112.307)
(7395,1873.97,1491.24)
(7398,-67.6065,313.792)
(7402,3082.77,-2077.12)
(7475,4923.04,-2357)
(7478,4791.39,-1085.82)
(7498,4037.38,-779.254)
(7521,3042.4,-2141.73)
(7528,2273.16,-359.271)
(7541,2299.96,1448.98)
(7542,3208.53,-2021.75)
(7543,947.27,503.046)
(7547,2583.61,146.333)
(7555,-1982.38,512.609)
(7571,1984.5,1463.44)
(7580,1791.13,1323.89)
(7585,4.67019,-0.778364)
(7597,937.929,910.575)
(7602,2727.72,312.68)
(7607,4953.51,-613.574)
(7614,3021.05,455.454)
(7616,5613.01,44.5892)
(7617,474.914,293.888)
(7619,2775.09,1004.65)
(7628,-487.034,-841.968)
(7637,3041.18,460.125)
(7643,5730.32,654.16)
(7665,3620.95,315.46)
(7680,2298.96,1269.4)
(7684,3219.2,-882.554)
(7687,5753.78,-604.122)
(7696,2954.34,655.383)
(7697,1982.72,778.253)
(7708,339.478,-173.909)
(7721,2263.15,-2322.31)
(7731,4580.79,-845.193)
(7736,2908.3,172.797)
(7761,3162.49,866.987)
(7763,516.278,-409.086)
(7779,1211.14,695.747)
(7786,2508.34,350.82)
(7787,-1159.43,-372.281)
(7796,902.458,883.11)
(7798,4767.26,-2169.08)
(7799,6481.33,222.612)
(7806,-268.425,-751.678)
(7809,5991.63,896.565)
(7814,3742.82,-327.469)
(7820,4506.84,-2267.04)
(7830,-15.5673,-516.389)
(7839,699.305,407.641)
(7848,3851.57,615.242)
(7850,1434.86,1078.37)
(7853,2796.55,917.469)
(7859,1948.47,1191.45)
(7860,2980.8,618.577)
(7884,4735.46,-183.36)
(7914,2976.24,618.133)
(7921,2570.72,338.033)
(7927,-1782.12,-693.078)
(7931,-1198.13,-813.502)
(7932,2891.07,-676.844)
(7944,1264.06,1139.53)
(7950,1064.91,-1317.33)
(7953,-1703.84,-29.4667)
(7960,1974.49,-1037.45)
(7963,1391.05,1069.92)
(7974,3953.2,28.6883)
(7979,1117.62,-242.071)
(7980,-1051.35,1173.88)
(7981,580.326,-2436.73)
(7988,2293.51,908.796)
(7989,1174.77,1100.38)
(7995,2797,917.025)
(8000,3265.79,1106.28)
(8004,5618.68,-416.536)
(8006,2199.77,1506.36)
(8010,4820.97,-582.995)
(8012,731.218,943.823)
(8013,879.774,590.445)
(8025,2917.64,773.694)
(8032,2076.34,-943.267)
(8038,900.457,881.331)
(8039,2516.12,515.944)
(8050,-950.161,-1443.75)
(8056,2651.33,-1583.64)
(8068,1487.12,-1958.7)
(8080,-1283.97,-733.108)
(8084,71.0536,26.4644)
(8085,3328.95,-1988.17)
(8096,5672.5,265.978)
(8097,3854.91,-1758.21)
(8108,-193.034,-2392.14)
(8113,479.695,-379.619)
(8118,1320.66,-716.429)
(8119,3307.38,1119.73)
(8122,4105.87,-1060.24)
(8125,2018.63,-1218.14)
(8130,5599.44,-373.281)
(8162,2631.43,573.655)
(8164,1350.46,1092.71)
(8167,5241.51,-1643.13)
(8169,5663.49,-51.928)
(8172,-1483.23,-859.426)
(8177,2540.58,689.075)
(8189,-885.223,-1874.19)
(8194,1786.24,744.561)
(8206,6340.11,-772.249)
(8213,3962.43,148.89)
(8232,-1190.23,-868.655)
(8235,-313.903,1509.92)
(8237,-47.925,608.236)
(8255,3080.99,-203.153)
(8257,-1798.24,-49.5929)
(8267,4721.45,965.617)
(8297,902.347,888.114)
(8313,1963.81,1422.96)
(8325,1321.66,1131.63)
(8329,2323.08,661.61)
(8367,6748.09,1219.7)
(8385,2722.94,310.79)
(8399,879.663,578.214)
(8407,2622.42,502.712)
(8409,1892.09,1495.91)
